50, 10.341935, 25.060276, 0.000183, 0.007323, 
50, 10.341239, 25.060023, 0.000924, 0.014819, 
50, 10.339672, 25.059453, 0.002591, 0.033341, 
50, 10.336888, 25.058439, 0.005554, 0.059268, 
50, 10.332537, 25.056856, 0.010184, 0.092596, 
50, 10.326273, 25.054577, 0.016850, 0.133316, 
50, 10.317748, 25.051477, 0.025921, 0.181416, 
50, 10.306617, 25.047430, 0.037765, 0.236879, 
50, 10.292534, 25.042312, 0.052749, 0.299681, 
50, 10.275155, 25.036000, 0.071239, 0.369794, 
50, 10.254138, 25.028371, 0.093598, 0.447181, 
50, 10.229142, 25.019304, 0.120187, 0.531797, 
50, 10.199829, 25.008678, 0.151367, 0.623591, 
50, 10.165863, 24.996376, 0.187492, 0.722499, 
50, 10.126914, 24.982278, 0.228914, 0.828448, 
50, 10.082652, 24.966269, 0.275982, 0.941354, 
50, 10.032756, 24.948233, 0.329038, 1.061122, 
50, 9.976908, 24.928051, 0.388420, 1.187642, 
50, 9.914800, 24.905608, 0.454460, 1.320791, 
50, 9.846127, 24.880783, 0.527481, 1.460432, 
50, 9.770599, 24.853454, 0.607802, 1.606408, 
50, 9.687935, 24.823491, 0.695729, 1.758544, 
50, 9.598035, 24.790821, 0.791380, 1.913026, 
50, 9.500987, 24.755421, 0.894684, 2.066074, 
50, 9.396886, 24.717253, 1.005561, 2.217543, 
50, 9.285845, 24.676266, 1.123925, 2.367279, 
50, 9.167991, 24.632392, 1.249681, 2.515112, 
50, 9.043472, 24.585538, 1.382723, 2.660854, 
50, 8.912455, 24.535591, 1.522938, 2.804290, 
50, 8.775134, 24.482410, 1.670197, 2.945181, 
50, 8.631732, 24.425824, 1.824359, 3.083251, 
50, 8.482507, 24.365627, 1.985269, 3.218185, 
50, 8.327756, 24.301581, 2.152750, 3.349619, 
50, 8.167824, 24.233405, 2.326607, 3.477138, 
50, 8.003113, 24.160776, 2.506620, 3.600268, 
50, 7.834088, 24.083327, 2.692544, 3.718473, 
50, 7.661293, 24.000645, 2.884101, 3.831159, 
50, 7.485359, 23.912267, 3.080986, 3.937682, 
50, 7.307018, 23.817687, 3.282854, 4.037376, 
50, 7.127115, 23.716352, 3.489334, 4.129596, 
50, 6.946753, 23.607755, 3.699866, 4.210637, 
50, 6.767274, 23.491458, 3.913730, 4.277275, 
50, 6.590099, 23.367028, 4.130233, 4.330073, 
50, 6.416701, 23.234053, 4.348749, 4.370317, 
50, 6.248570, 23.092145, 4.568763, 4.400269, 
50, 6.087154, 22.940947, 4.789932, 4.423382, 
50, 5.933809, 22.780119, 5.012150, 4.444355, 
50, 5.789740, 22.609322, 5.235594, 4.468896, 
50, 5.655973, 22.428211, 5.460749, 4.503083, 
50, 5.533353, 22.236446, 5.688366, 4.552346, 
50, 5.422560, 22.033731, 5.919382, 4.620319, 
50, 5.324144, 21.819894, 6.154780, 4.707962, 
50, 5.238538, 21.594967, 6.395447, 4.813337, 
50, 5.166052, 21.359254, 6.642053, 4.932133, 
50, 5.106852, 21.113344, 6.894988, 5.058698, 
50, 5.060933, 20.858084, 7.154346, 5.187164, 
50, 5.028108, 20.594504, 7.419962, 5.312309, 
50, 5.008020, 20.323747, 7.691463, 5.430024, 
50, 5.000163, 20.046988, 7.968333, 5.537406, 
50, 5.003537, 19.762693, 8.252649, 5.686316, 
50, 5.017416, 19.479061, 8.536620, 5.679416, 
50, 5.042184, 19.198069, 8.818702, 5.641640, 
50, 5.078147, 18.920514, 9.098577, 5.597492, 
50, 5.125512, 18.647087, 9.376076, 5.549988, 
50, 5.184378, 18.378435, 9.651102, 5.500517, 
50, 5.254726, 18.115150, 9.923623, 5.450413, 
50, 5.336416, 17.857761, 10.193664, 5.400830, 
50, 5.429185, 17.606724, 10.461294, 5.352603, 
50, 5.532651, 17.362423, 10.726602, 5.306151, 
50, 5.646314, 17.125174, 10.989672, 5.261414, 
50, 5.769564, 16.895230, 11.250565, 5.217856, 
50, 5.901687, 16.672782, 11.509292, 5.174537, 
50, 6.041880, 16.457971, 11.765803, 5.130219, 
50, 6.189264, 16.250889, 12.019978, 5.083498, 
50, 6.342898, 16.051583, 12.271625, 5.032942, 
50, 6.501801, 15.860060, 12.520485, 4.977190, 
50, 6.664965, 15.676290, 12.766236, 4.915036, 
50, 6.831375, 15.500211, 13.008510, 4.845464, 
50, 7.000025, 15.331736, 13.246893, 4.767666, 
50, 7.169924, 15.170756, 13.480945, 4.681033, 
50, 7.340112, 15.017150, 13.710201, 4.585131, 
50, 7.509662, 14.870789, 13.934185, 4.479675, 
50, 7.677686, 14.731541, 14.152410, 4.364499, 
50, 7.843407, 14.599224, 14.364474, 4.241295, 
50, 8.006231, 14.473563, 14.570150, 4.113504, 
50, 8.165682, 14.354256, 14.769295, 3.982912, 
50, 8.321337, 14.241021, 14.961780, 3.849703, 
50, 8.472820, 14.133603, 15.147484, 3.714067, 
50, 8.619798, 14.031769, 15.326293, 3.576187, 
50, 8.761976, 13.935307, 15.498105, 3.436242, 
50, 8.899092, 13.844027, 15.662825, 3.294399, 
50, 9.030913, 13.757759, 15.820366, 3.150813, 
50, 9.157236, 13.676352, 15.970647, 3.005631, 
50, 9.277878, 13.599672, 16.113597, 2.858984, 
50, 9.392680, 13.527600, 16.249147, 2.710998, 
50, 9.501499, 13.460033, 16.377236, 2.561784, 
50, 9.604210, 13.396881, 16.497808, 2.411449, 
50, 9.700703, 13.338067, 16.610813, 2.260088, 
50, 9.790880, 13.283523, 16.716202, 2.107792, 
50, 9.874657, 13.233193, 16.813934, 1.954646, 
50, 9.951957, 13.187028, 16.903971, 1.800727, 
50, 10.022796, 13.144941, 16.986369, 1.647968, 
50, 10.087351, 13.106759, 17.061370, 1.500023, 
50, 10.145882, 13.072274, 17.129305, 1.358701, 
50, 10.198661, 13.041284, 17.190510, 1.224088, 
50, 10.245963, 13.013589, 17.245323, 1.096259, 
50, 10.288072, 12.988997, 17.294087, 0.975282, 
50, 10.325276, 12.967315, 17.337148, 0.861216, 
50, 10.357868, 12.948355, 17.374853, 0.754111, 
50, 10.386145, 12.931931, 17.407554, 0.654013, 
50, 10.410406, 12.917858, 17.435602, 0.560961, 
50, 10.430955, 12.905951, 17.459351, 0.474987, 
50, 10.448096, 12.896027, 17.479157, 0.396120, 
50, 10.462135, 12.887905, 17.495376, 0.324382, 
50, 10.473380, 12.881404, 17.508366, 0.259793, 
50, 10.482141, 12.876341, 17.518485, 0.202369, 
50, 10.488727, 12.872536, 17.526091, 0.152123, 
50, 10.493449, 12.869808, 17.531544, 0.109062, 
50, 10.496618, 12.867978, 17.535204, 0.073195, 
50, 10.498546, 12.866865, 17.537430, 0.044525, 
50, 10.499544, 12.866288, 17.538583, 0.023057, 
50, 10.499925, 12.866069, 17.539022, 0.008792, 
50, 10.500000, 12.866025, 17.539109, 0.001730, 
50, 10.500000, 12.866025, 17.539109, 0.000000, 
